month,pdsi_d0,pdsi_d1,pdsi_d2,pdsi_d3,pdsi_d4,pdsi_dsci,function,location
1966-05,15.967712569035625,20.373854463798022,9.977544455908236,3.732475572009468,0.5826303331917219,104.49110881835284,Percent Area,Contiguous United States
1966-06,18.110092856709354,19.0568671481459,12.836074528130121,5.358985252169691,1.4444377010378102,123.39018025125934,Percent Area,Contiguous United States
1966-07,20.015779571523943,21.599805789888936,12.496206833768284,5.826303331917218,2.967773259695333,138.8480912787522,Percent Area,Contiguous United States
1966-08,19.32390605085877,16.592826364022578,9.71657461916611,5.292225526491473,2.731079686836196,116.48358317654912,Percent Area,Contiguous United States
1966-09,22.419129695939795,17.75808703040602,9.419190386599501,3.6839230442434907,0.7404260484311465,104.63069733568003,Percent Area,Contiguous United States
1966-10,23.845360199065365,19.214662863385325,10.918249681374038,3.43509133944286,0.6069065970747102,111.8043333131031,Percent Area,Contiguous United States
1966-11,27.893427201553685,21.55125326212296,10.013958851732719,2.840322874309644,0.07889785761971232,112.7935910663349,Percent Area,Contiguous United States
1966-12,27.383625660010924,17.770225162347515,8.429932633367725,1.6689931419554531,0.07282879164896523,95.25399041087576,Percent Area,Contiguous United States
1967-01,23.681495417855192,19.98543424167021,8.138617466771864,1.9785155064635553,0.23669357285913697,97.1657461916611,Percent Area,Contiguous United States
1967-02,25.32014322995691,21.76367057109911,9.425259452570248,2.9981185895490685,0.36414395824482615,110.93645687928628,Percent Area,Contiguous United States
1967-03,24.027432178187777,25.963464222856103,12.053165017903744,3.85385689142441,1.1956059962371792,133.50731322449474,Percent Area,Contiguous United States
1967-04,18.80196637737452,23.18383200825393,14.717484979061723,4.703526127329003,0.7586332463433878,131.92935607210052,Percent Area,Contiguous United States
1967-05,20.980761060872734,16.39861625295867,11.962129028342538,4.600352005826303,0.7343569824603993,111.73757358742489,Percent Area,Contiguous United States
1967-06,18.63810159616435,14.541482065910055,6.6759725678218125,3.6110942525945258,0.16386478121017176,83.01268434787886,Percent Area,Contiguous United States
1967-07,20.23426594647084,11.60405413606846,5.7656126722097465,2.312314134854646,0.15172664926867754,70.74710202099897,Percent Area,Contiguous United States
1967-08,19.53632335983492,10.717970504339382,5.328639922315956,1.9481701766098196,0.23062450688838987,65.90398737634278,Percent Area,Contiguous United States
1967-09,20.033986769436186,11.731504521454148,3.793166231716939,0.4187655519815501,0.14565758329793047,57.27984463191115,Percent Area,Contiguous United States
1967-10,20.143229956909632,11.34915336529708,2.803908478485161,0.16386478121017176,0.012138131941494204,51.96941190750743,Percent Area,Contiguous United States
1967-11,21.314559689263824,13.697881895976211,4.2847605753474545,0.39448928809856165,0.0,63.14256235965286,Percent Area,Contiguous United States
1967-12,16.0162650968016,12.92104145172058,3.3015718880864235,0.3459367603325848,0.0,53.146810705832365,Percent Area,Contiguous United States
1968-01,17.78236329428901,11.664744795775931,3.0709473811980335,0.44304181586453845,0.006069065970747102,52.127207622746866,Percent Area,Contiguous United States
1968-02,21.751532439157614,10.687625174485646,4.533592280148086,0.9042908296413182,0.07282879164896523,60.70886690538326,Percent Area,Contiguous United States
1968-03,24.767858226618923,10.69976330642714,6.0083753110396305,2.640043697274989,0.43090368392304423,76.90720398130728,Percent Area,Contiguous United States
1968-04,22.837895247921345,14.134854645870002,5.899132123566183,1.7296838016629241,0.36414395824482615,77.54445590823572,Percent Area,Contiguous United States
1968-05,18.237543242095043,12.48406870182679,4.9220125022759,2.020998968258785,0.5765612672209747,68.93852036171634,Percent Area,Contiguous United States
1968-06,17.75808703040602,11.039631000788978,4.351520301025672,1.7478909995751655,1.189536930266432,65.83115858469381,Percent Area,Contiguous United States
1968-07,15.712811798264248,10.056442313527949,4.521454148206591,1.5233355586575226,1.6750622079262003,63.858712144201014,Percent Area,Contiguous United States
1968-08,17.867330217879466,7.8533713661467495,2.4215573223280935,0.9467742914365479,0.3034532985373551,46.143108575590205,Percent Area,Contiguous United States
1968-09,16.714207683437518,10.165685501001395,3.696061176184985,0.8860836317290769,0.20027917703465437,52.679492626084844,Percent Area,Contiguous United States
1968-10,20.015779571523943,10.420586271772775,3.210535898525217,0.6797353887236754,0.018207197912241308,53.29853735510105,Percent Area,Contiguous United States
1968-11,20.052193967348426,7.871578564058991,1.7903744613703951,0.3398676943618377,0.06675972567821813,42.85974388541604,Percent Area,Contiguous United States
1968-12,17.278630818717,6.062996904776355,0.9892577532317777,0.13958851732718333,0.048552527765976815,33.173514596103665,Percent Area,Contiguous United States
1969-01,12.053165017903744,5.874855859683194,1.1652606663834437,0.08496692359045943,0.048552527765976815,27.881289069612187,Percent Area,Contiguous United States
1969-02,11.731504521454148,5.134429811252049,0.9224980275535595,0.06069065970747103,0.048552527765976815,25.25338350427869,Percent Area,Contiguous United States
1969-03,12.81786733021788,4.8916671724221645,0.7525641803726406,0.12138131941494205,0.012138131941494204,25.40511015354737,Percent Area,Contiguous United States
1969-04,12.872488923954602,5.710991078473024,1.0620865448807428,0.09710505553195363,0.006069065970747102,27.899496267524423,Percent Area,Contiguous United States
1969-05,14.17733810766523,8.235722522303817,1.71754566972143,0.15172664926867754,0.018207197912241308,36.49936274807307,Percent Area,Contiguous United States
1969-06,13.995266128542816,4.533592280148086,1.0438793469685015,0.2245554409176428,0.012138131941494204,27.15300115312253,Percent Area,Contiguous United States
1969-07,14.881349760271895,3.9024094191903864,0.3034532985373551,0.012138131941494204,0.0,23.64508102203071,Percent Area,Contiguous United States
1969-08,15.093767069248043,6.572798446319111,0.7343569824603993,0.024276263882988407,0.0,30.539539964799417,Percent Area,Contiguous United States
1969-09,18.522789342720156,7.883716696000485,2.59756023547976,0.13351945135643625,0.0,42.61698124658615,Percent Area,Contiguous United States
1969-10,17.509255325605388,5.844510529829459,0.6918735206651696,0.018207197912241308,0.0,31.34672573890878,Percent Area,Contiguous United States
1969-11,19.718395338957333,8.812283789524793,1.074224676822237,0.018207197912241308,0.0,40.6384657401226,Percent Area,Contiguous United States
1969-12,17.52746252351763,6.74273229350003,0.8375311039631002,0.0,0.0,33.52552042240699,Percent Area,Contiguous United States
