month,spei1_d0,spei1_d1,spei1_d2,spei1_d3,spei1_d4,spei1_dsci,function,location
1898-06,11.853279527796182,8.335842919954226,1.8189483828223816,1.3491537673914353,0.06023007890140336,39.679575980244536,Percent Area,Contiguous United States
1898-07,6.920436065771246,9.347708245497802,1.559959043546347,1.7105342407998554,0.09034511835210504,37.58959224236584,Percent Area,Contiguous United States
1898-08,11.142564596759621,15.683912545925436,3.649942781425044,1.6021200987773292,0.05420707101126302,60.139733783051256,Percent Area,Contiguous United States
1898-09,16.045293019333855,16.045293019333855,2.3790881166054327,1.2046015780280672,0.018069023670421007,60.18189483828223,Percent Area,Contiguous United States
1898-10,5.667650424622056,7.185448412937421,0.3553574655182798,0.012046015780280672,0.0,21.15280371017286,Percent Area,Contiguous United States
1898-11,4.095645365295429,1.2829006805998915,0.0,0.006023007890140336,0.0,6.685538758055774,Percent Area,Contiguous United States
1898-12,15.59356742757333,25.880864903933027,5.0593266277178826,4.6497620911883395,0.012046015780280672,101.19255556224778,Percent Area,Contiguous United States
1899-01,5.6917424561826175,5.872432692886828,1.541890019875926,1.3130157200505932,0.0,27.314340781786427,Percent Area,Contiguous United States
1899-02,8.21538276215142,5.336384990664338,1.1202794675661025,0.4095645365295429,0.0,23.887249292296577,Percent Area,Contiguous United States
1899-03,7.546828886345841,8.341865927844365,2.023730651087153,0.770945009937963,0.0,33.38553273504788,Percent Area,Contiguous United States
1899-04,15.346624104077577,23.610190929350118,5.456845148467145,6.938505089441667,1.3009697042703126,113.19641028729747,Percent Area,Contiguous United States
1899-05,6.9445280973318075,12.027946756610252,3.6860808287658857,5.751972535084021,2.294766006143468,76.54038426790339,Percent Area,Contiguous United States
1899-06,11.528037101728602,10.775161115461062,2.053845690537855,1.578028067216768,0.05420707101126302,45.82304402818768,Percent Area,Contiguous United States
1899-07,8.456303077757033,6.047099921700898,0.9395892308618925,0.4517255917605252,0.006023007890140336,25.206288020237313,Percent Area,Contiguous United States
1899-08,8.450280069866892,12.58206348250316,5.842317653436126,11.46178401493706,2.0719147142082757,107.3480696259712,Percent Area,Contiguous United States
1899-09,16.183822200807082,30.00662530867915,7.221586460278264,3.3247003553574657,0.6324158284647353,114.32271276275371,Percent Area,Contiguous United States
1899-10,10.437872673613203,10.678792989218817,1.487682948864663,0.1505751972535084,0.0,36.860808287658855,Percent Area,Contiguous United States
1899-11,16.719869903029572,28.344275131000423,7.034873215683913,5.625489369391074,1.1443714991266638,122.73685478527977,Percent Area,Contiguous United States
1899-12,8.733361440703487,7.534782870565561,1.2527856411491898,0.5420707101126302,0.024092031560561344,29.850027103535503,Percent Area,Contiguous United States
1900-01,15.06354273324098,25.730289706679514,10.979943383725832,10.696862012889238,0.3854725049689815,144.17876287417937,Percent Area,Contiguous United States
1900-02,6.824067939529001,9.85364090826959,1.4937059567548034,0.6866228994759983,0.0,33.758959224236584,Percent Area,Contiguous United States
1900-03,12.407396253689091,16.225983256038067,3.119918087092694,7.625127988917665,2.4995482744082396,97.21737035475516,Percent Area,Contiguous United States
1900-04,4.83647533578269,9.787387821478045,4.3365656809010416,7.185448412937421,0.4035415286394025,68.1804493163886,Percent Area,Contiguous United States
1900-05,12.768776727097514,16.996928265976027,5.215924832861531,11.034150454737096,1.6683731855688733,114.88887550442692,Percent Area,Contiguous United States
1900-06,12.341143166897549,18.882129735589952,5.776064566644582,13.268686381979162,2.6742155032223094,133.8794193820394,Percent Area,Contiguous United States
1900-07,9.462145395410468,7.546828886345841,1.9755465879660303,3.7944949707884117,0.6504848521351563,48.912847075829674,Percent Area,Contiguous United States
1900-08,9.227248087694996,15.720050593266278,5.751972535084021,7.817864241402156,2.1261217852195387,99.82533277118593,Percent Area,Contiguous United States
1900-09,6.408480395109317,7.902186351864121,2.1140757694392582,2.9452508582786243,0.48786363910136726,42.775402035776665,Percent Area,Contiguous United States
1900-10,8.112991628019033,9.010419803649942,1.6262121303378907,0.2469433234957538,0.0,32.000240920315605,Percent Area,Contiguous United States
1900-11,15.455038246100102,9.353731253387942,0.4517255917605252,0.19273625248449075,0.006023007890140336,36.31873757754622,Percent Area,Contiguous United States
1900-12,17.05113533698729,32.2230922122508,8.751430464373907,11.148587604649762,1.1503945070168042,158.09793410829366,Percent Area,Contiguous United States
1901-01,15.714027585376137,18.46051918328013,3.93302415226164,4.420887791363007,0.4095645365295429,84.16551225682106,Percent Area,Contiguous United States
1901-02,6.61326266337409,7.5408058784557,2.312835029813889,5.8061796060952835,1.2286936095886285,58.00156598205143,Percent Area,Contiguous United States
1901-03,12.250798048545443,8.817683551165452,0.36138047340842017,0.12648316569294707,0.0,31.476239233873393,Percent Area,Contiguous United States
1901-04,8.630970306571102,6.185629103174125,0.9034511835210504,2.776606637354695,0.3914955128591219,36.776486177196894,Percent Area,Contiguous United States
1901-05,11.232909715111727,15.816418719508524,4.625670059627778,4.884659398903812,2.565801361199783,89.11040173462627,Percent Area,Contiguous United States
1901-06,8.697223393362645,17.316147684153467,5.101487682948864,3.6138047340842014,0.0,73.08920074685298,Percent Area,Contiguous United States
1901-07,9.817502860928748,17.984701559959042,8.179244714810578,15.545383364452208,3.884840089140517,151.93037402878997,Percent Area,Contiguous United States
1901-08,13.768596036860808,16.47292657953382,3.5294826236222367,4.179967475757393,0.5661627416731916,76.85358067819068,Percent Area,Contiguous United States
1901-09,7.7877492019514545,8.78154550382461,1.4334758778534,0.47581762332108657,0.0,31.554538336445223,Percent Area,Contiguous United States
1901-10,17.01499728964645,22.37547431187135,5.998915858579775,6.155514063723423,0.23489730771547312,105.55923628259953,Percent Area,Contiguous United States
1901-11,19.918087092694094,26.71806300066253,7.384207673312051,7.52875986267542,0.0662530867915437,125.95314099861471,Percent Area,Contiguous United States
1901-12,12.997651026922846,14.099861470818526,1.9032704932843463,0.6565078600252966,0.0,49.533216888514126,Percent Area,Contiguous United States
1902-01,14.985243630669157,28.51291935192435,6.1133530084924415,4.565439980726374,0.2891043787267361,110.05842317653436,Percent Area,Contiguous United States
1902-02,13.437330602903089,10.973920375835693,2.0357766668674335,0.807083057278805,0.012046015780280672,44.7810636631934,Percent Area,Contiguous United States
1902-03,7.631150996807806,8.155152683250016,1.3551767752815758,0.43365656809010417,0.0,29.741612961512978,Percent Area,Contiguous United States
1902-04,18.43642715171957,22.471842438113594,3.5897127025236406,5.053303619827742,0.22285129193519243,95.4767210745046,Percent Area,Contiguous United States
1902-05,12.588086490393302,16.382581461181715,3.1078720713124133,2.2766969824730467,0.1505751972535084,64.5365295428537,Percent Area,Contiguous United States
1902-06,10.998012407396255,17.171595494790097,5.3604770222249,5.185809793410829,1.885201469613925,91.5918809853641,Percent Area,Contiguous United States
1902-07,4.926820454134795,7.727519123050051,3.144010118653255,5.300246943323496,0.5842317653436127,53.936035656206705,Percent Area,Contiguous United States
1902-08,10.781184123351203,14.816599409745226,4.258266578329217,3.746310907667289,0.3553574655182798,69.95121363608986,Percent Area,Contiguous United States
1902-09,9.438053363849907,4.372703728241884,0.22285129193519243,0.0662530867915437,0.03011503945070168,19.267602240558936,Percent Area,Contiguous United States
1902-10,17.418538818285853,17.52695296030838,2.1502138167801,0.9335662229717521,0.0,62.65735108112992,Percent Area,Contiguous United States
1902-11,5.956754803348793,3.3367463711377465,0.7227609468168403,4.0233692706137445,0.5059326627717883,33.42167078238872,Percent Area,Contiguous United States
1902-12,2.6380774558814672,1.6021200987773292,0.10239113413238572,0.10239113413238572,0.0,6.559055592362826,Percent Area,Contiguous United States
1903-01,13.840872131542492,12.124314882852497,1.9032704932843463,1.8912244775040654,0.0,51.36421128711679,Percent Area,Contiguous United States
1903-02,3.9872312232729024,4.577485996506655,1.3913148226224177,4.4389568150334275,0.4577485996506655,37.360717942540504,Percent Area,Contiguous United States
1903-03,5.4869601879178465,2.7525146057941337,0.7468529783774017,0.6143468047943142,0.006023007890140336,15.720050593266276,Percent Area,Contiguous United States
1903-04,12.202613985424321,10.05240016864422,2.6561464795518885,3.999277239053183,0.5601397337830513,59.07366138649641,Percent Area,Contiguous United States
1903-05,11.335300849244112,6.848159971089562,1.8430404143829429,3.6800578208757457,2.5417093296392217,57.98951996627116,Percent Area,Contiguous United States
1903-06,9.931940010841414,11.371438896584953,2.5898933927603442,0.6685538758055773,0.036138047340842014,43.29940372221887,Percent Area,Contiguous United States
1903-07,7.655243028368368,8.552671203999278,1.5659820514364875,1.6623501776787328,0.09636812624224537,36.58977293260254,Percent Area,Contiguous United States
1903-08,8.305727880503524,7.661266036258507,1.3973378305125579,0.8311750888393664,0.06023007890140336,31.44612419442269,Percent Area,Contiguous United States
1903-09,8.058784557007769,10.552309823525869,2.5898933927603442,2.939227850388484,0.8673131361802083,53.02656146479551,Percent Area,Contiguous United States
1903-10,17.5751370234295,18.773715593567427,0.8733361440703488,0.13852918147322774,0.0,58.29669336866831,Percent Area,Contiguous United States
1903-11,11.564175149069445,26.260314401011865,7.083057278805035,8.016623501776788,0.04818406312112269,117.64139011022104,Percent Area,Contiguous United States
1903-12,17.53297596819852,33.76498223212672,8.359934951514786,4.637716075408059,0.10239113413238572,129.2055652592905,Percent Area,Contiguous United States
1904-01,19.418177437812442,19.966271155815214,1.7526952960308377,0.4999096548816479,0.0,66.60844425706198,Percent Area,Contiguous United States
1904-02,9.624766608444258,15.840510751069084,6.721676805396615,6.848159971089562,0.10239113413238572,89.37541408179246,Percent Area,Contiguous United States
1904-03,6.125399024272721,14.473287960007228,4.053484310064446,5.5893513220502316,3.908932120701078,89.13449376618684,Percent Area,Contiguous United States
1904-04,15.503222309221226,15.238209962055048,0.9877732939830152,0.18671324459435043,0.0,49.68981509365777,Percent Area,Contiguous United States
1904-05,16.448834547973256,12.148406914413059,0.9395892308618925,0.6384388363548756,0.024092031560561344,46.23863157260736,Percent Area,Contiguous United States
1904-06,12.594109498283443,10.437872673613203,0.825152080949226,0.11443714991266637,0.0,36.40305968800819,Percent Area,Contiguous United States
1904-07,4.167921459977113,2.740468590013853,0.18671324459435043,0.13852918147322774,0.0,10.76311509968078,Percent Area,Contiguous United States
1904-08,6.28802023730651,4.920797446244655,0.2951273866168765,0.08432211046196471,0.0,17.35228573149431,Percent Area,Contiguous United States
1904-09,10.4077576341625,16.478949587423962,4.4449798229235675,2.854905739926519,0.006023007890140336,68.15033427693791,Percent Area,Contiguous United States
1904-10,9.281455158706258,15.635728482804312,7.227609468168403,8.149129675359875,0.09034511835210504,95.28398482202012,Percent Area,Contiguous United States
1904-11,5.962777811238933,16.23802927181835,9.998193097632958,35.68029874119135,10.967897367945552,265.9940974522677,Percent Area,Contiguous United States
1904-12,13.961332289345298,7.992531470216226,1.1624405227970849,0.36138047340842017,0.0,34.87923869180268,Percent Area,Contiguous United States
1905-01,10.311389507920255,7.311931578630368,1.1022104438956815,0.8552671203999277,0.006023007890140336,31.693067517918447,Percent Area,Contiguous United States
1905-02,8.78154550382461,10.172860326447028,3.2102632054447993,3.2343552370053605,0.23489730771547312,52.86996325965187,Percent Area,Contiguous United States
1905-03,8.570740227669699,13.762573028970667,3.150033126543396,2.9512738661687647,0.0,57.35108112991628,Percent Area,Contiguous United States
1905-04,12.160452930193339,12.485695356260916,1.2708546648196108,1.6623501776787328,0.05420707101126302,47.864843702945244,Percent Area,Contiguous United States
1905-05,3.5234596157320968,2.0177076431970127,0.6203698126844546,0.5420707101126302,0.0,11.588267180630007,Percent Area,Contiguous United States
1905-06,7.040896223574053,5.9025477323375295,0.5240016864422092,0.6745768836957177,0.0662530867915437,23.447569716316327,Percent Area,Contiguous United States
1905-07,5.986869842799495,5.233993856531952,0.7588989941576824,0.8371980967295066,0.09636812624224537,22.5621875564657,Percent Area,Contiguous United States
1905-08,14.32873577064386,15.840510751069084,2.565801361199783,1.198578570137927,0.04818406312112269,58.7423959525387,Percent Area,Contiguous United States
1905-09,10.287297476359694,8.823706559055593,0.9094741914111908,0.5842317653436127,0.0,33.0000602300789,Percent Area,Contiguous United States
1905-10,7.86604830452328,4.167921459977113,0.5059326627717883,0.9034511835210504,0.0,21.333493946877073,Percent Area,Contiguous United States
1905-11,12.094199843401796,13.624043847497441,3.3367463711377465,1.9092935011744865,0.0,56.989700656507864,Percent Area,Contiguous United States
1905-12,8.841775582726013,14.985243630669157,5.890501716557249,12.130337890742638,0.734806962597121,108.67915436969224,Percent Area,Contiguous United States
1906-01,11.606336204300426,3.7884719628982717,0.12046015780280672,0.042161055230982354,0.0,19.71330482442932,Percent Area,Contiguous United States
1906-02,10.299343492139974,15.153887851593087,3.8607480575799555,6.047099921700898,0.10841414202252604,76.91983376498223,Percent Area,Contiguous United States
1906-03,2.4995482744082396,2.0658917063181352,0.5661627416731916,1.1263024754562427,0.07227609468168403,13.196410287297477,Percent Area,Contiguous United States
1906-04,8.914051677407697,18.74360055411673,8.486418117207734,12.37125820634825,0.9757272782027345,126.22417635367104,Percent Area,Contiguous United States
1906-05,11.365415888694814,11.522014093838463,1.5479130277660664,0.8552671203999277,0.06023007890140336,42.77540203577667,Percent Area,Contiguous United States
1906-06,8.173221706920437,5.125579714509426,0.680599891585858,0.21682828404505208,0.0,21.33349394687707,Percent Area,Contiguous United States
1906-07,6.4265494187797385,8.323796904173944,1.8671324459435041,3.902909112810938,3.2102632054447993,60.33849304342589,Percent Area,Contiguous United States
1906-08,6.059145937481178,6.661446726495211,0.7046919231464193,0.25296633138589414,0.042161055230982354,22.718785761609347,Percent Area,Contiguous United States
1906-09,8.131060651689454,9.185087032464011,2.51159429018852,1.704511232909715,0.11443714991266637,41.42624826838522,Percent Area,Contiguous United States
1906-10,13.124134192615792,15.05751972535084,1.541890019875926,0.2710353550563151,0.0,48.94898512317051,Percent Area,Contiguous United States
1906-11,5.836294645545985,9.257363127145696,2.68023851111245,0.8131060651689453,0.0,35.64416069385051,Percent Area,Contiguous United States
1906-12,5.74594952719388,6.336204300427633,1.3732457989519966,1.1323254833463832,0.752875986267542,30.831777389628378,Percent Area,Contiguous United States
1907-01,3.3307233632476057,3.378907426368728,2.403180148165994,10.233090405348431,4.48714087815455,80.66614467264952,Percent Area,Contiguous United States
1907-02,11.955670661928568,17.19568752635066,6.522917545021984,9.907847979280852,1.541890019875926,113.25664036619887,Percent Area,Contiguous United States
1907-03,8.094922604348612,14.756369330843825,6.824067939529001,16.960790218635186,7.974462446545805,165.79533819189302,Percent Area,Contiguous United States
1907-04,10.172860326447028,3.9149551285912185,0.18671324459435043,0.1505751972535084,0.006023007890140336,19.19532614587725,Percent Area,Contiguous United States
1907-05,3.9751852074926215,2.342950069264591,0.37342648918870086,0.25898933927603446,0.0,10.817322170692044,Percent Area,Contiguous United States
1907-06,3.487321568391254,4.384749744022165,0.843221104619647,0.4517255917605252,0.0,16.593386737336626,Percent Area,Contiguous United States
1907-07,7.004758176233211,4.703969162199603,0.34933445762813947,0.042161055230982354,0.0,17.629344094440768,Percent Area,Contiguous United States
1907-08,8.257543817382402,8.390049990965489,1.5177979883153647,1.5177979883153647,0.036138047340842014,35.842919954225145,Percent Area,Contiguous United States
1907-09,8.859844606396434,13.359031500331264,0.46377160754080593,0.006023007890140336,0.0,36.993314461241944,Percent Area,Contiguous United States
1907-10,11.335300849244112,17.785942299584413,5.776064566644582,5.035234596157321,0.14455218936336806,85.0990784797928,Percent Area,Contiguous United States
1907-11,10.967897367945552,20.177076431970125,3.6077817261940615,2.4272721797265553,0.018069023670421007,71.9448292477263,Percent Area,Contiguous United States
1907-12,10.702885020779378,10.678792989218817,1.7647413118111184,0.48786363910136726,0.0,39.306149491055834,Percent Area,Contiguous United States
1908-01,16.966813226525325,22.008070830572787,3.1861711738842375,2.7103535505631515,0.06023007890140336,81.68403300608324,Percent Area,Contiguous United States
1908-02,4.7521532253207255,5.438776124796724,0.7408299704872614,0.33728844184785883,0.012046015780280672,19.261579232668794,Percent Area,Contiguous United States
1908-03,14.834668433415649,20.785400228874302,6.059145937481178,6.450641450340299,0.662530867915437,103.69812684454617,Percent Area,Contiguous United States
1908-04,10.55833283141601,20.893814370896827,5.2761549117629345,2.9452508582786243,0.04818406312112269,80.19635005721857,Percent Area,Contiguous United States
1908-05,3.119918087092694,2.2766969824730467,0.006023007890140336,0.0,0.0,7.6913810757092085,Percent Area,Contiguous United States
1908-06,7.9865084623260865,11.949647654038428,1.9213395169547671,1.8430404143829429,0.09636812624224537,45.50382461001024,Percent Area,Contiguous United States
1908-07,8.022646509666927,5.751972535084021,0.7829910257182437,0.6745768836957177,0.006023007890140336,24.603987231223275,Percent Area,Contiguous United States
1908-08,4.408841775582726,5.5893513220502316,2.1261217852195387,1.5479130277660664,0.012046015780280672,28.217791965307473,Percent Area,Contiguous United States
1908-09,11.31723182557369,15.171956875263506,5.3845690537854605,10.841414202252606,3.5294826236222367,118.8279226645787,Percent Area,Contiguous United States
1908-10,7.2697705233993855,9.67295067156538,2.8368367162560983,6.179606095283985,0.09636812624224537,60.32644702764561,Percent Area,Contiguous United States
1908-11,12.274890080106005,17.298078660483046,6.673492742275493,8.239474793711981,0.0,99.8494248027465,Percent Area,Contiguous United States
1908-12,12.786845750767933,22.905499006203698,7.775703186171174,11.232909715111727,0.15659820514364872,127.639583207854,Percent Area,Contiguous United States
1909-01,5.288200927543215,9.64885864000482,4.890682406793953,13.497560681804494,2.565801361199783,106.07721496115161,Percent Area,Contiguous United States
1909-02,6.709630789616335,8.353911943624647,1.8972474853942058,0.6685538758055773,0.0,31.783412636270555,Percent Area,Contiguous United States
1909-03,12.148406914413059,15.635728482804312,2.204420887791363,1.3672227910618564,0.024092031560561344,55.622477865445994,Percent Area,Contiguous United States
1909-04,12.323074143227128,12.756730711317232,2.5176172980786604,1.9875926037463107,0.03011503945070168,53.490333072336334,Percent Area,Contiguous United States
1909-05,5.240016864422092,2.0598686984279952,0.012046015780280672,0.0,0.0,9.395892308618924,Percent Area,Contiguous United States
1909-06,13.816780099981932,9.112810937782328,0.9395892308618925,0.6263928205745949,0.012046015780280672,37.42697102933205,Percent Area,Contiguous United States
1909-07,6.336204300427633,9.14894898512317,1.9755465879660303,1.1684635306872253,0.0,35.234596157320965,Percent Area,Contiguous United States
1909-08,11.515991085948322,12.74468469553695,3.5836896946334997,5.776064566644582,2.1562368246702404,81.64187195085225,Percent Area,Contiguous United States
1909-09,9.751249774137204,8.299704872613384,2.3007890140336085,1.2768776727097513,0.0,38.36053725230381,Percent Area,Contiguous United States
1909-10,17.105342407998556,18.77973860145757,2.632054447991327,0.5360477022224899,0.0,64.70517376377764,Percent Area,Contiguous United States
1909-11,4.457025838703848,8.546648196109137,4.264289586219358,11.257001746672287,1.3491537673914353,86.11696681322653,Percent Area,Contiguous United States
1909-12,4.637716075408059,3.93302415226164,0.6986689152562789,0.6203698126844546,0.0,17.081250376437993,Percent Area,Contiguous United States
1910-01,12.317051135336987,13.714388965849544,0.6384388363548756,0.4517255917605252,0.012046015780280672,43.528278022044205,Percent Area,Contiguous United States
1910-02,12.756730711317232,11.10642654941878,1.5298440040956454,0.5179786785520689,0.024092031560561344,41.751490694452805,Percent Area,Contiguous United States
1910-03,3.7282418839968683,9.67295067156538,6.3301812925374925,24.640125278564113,47.90098175028609,380.130096970427,Percent Area,Contiguous United States
1910-04,11.612359212190567,18.737577546226586,6.80599891585858,17.996747575739324,1.559959043546347,149.29229657290853,Percent Area,Contiguous United States
1910-05,12.672408600855267,19.51454556405469,3.481298560501114,2.0658917063181352,0.018069023670421007,70.49930735409264,Percent Area,Contiguous United States
1910-06,13.961332289345298,25.682105643558394,4.7521532253207255,5.095464675058724,3.101849063422273,115.47310726977052,Percent Area,Contiguous United States
1910-07,17.111365415888695,19.068842980184304,4.902728422574234,4.4389568150334275,0.16864422092392942,88.55628500873335,Percent Area,Contiguous United States
1910-08,10.967897367945552,11.756911401553936,2.933204842498344,2.1803288562308016,0.03011503945070168,52.15322532072517,Percent Area,Contiguous United States
1910-09,9.173041016683731,14.310666746973439,5.191832801300969,6.715653797506476,0.3854725049689815,82.15985062940433,Percent Area,Contiguous United States
1910-10,10.853460218032886,18.496657230620972,6.498825513461423,4.499186893934831,0.07227609468168403,85.70137926880683,Percent Area,Contiguous United States
1910-11,14.50942600734807,25.8326808408119,6.649400710714931,6.173583087393845,0.3854725049689815,112.74468469553696,Percent Area,Contiguous United States
1910-12,20.98415948924893,24.73649340480636,2.9934349213997473,0.8191290730590858,0.006023007890140336,82.74408239474795,Percent Area,Contiguous United States
1911-01,8.78154550382461,13.792688068421368,4.276335601999639,10.335481539480815,1.9273625248449076,100.17466722881404,Percent Area,Contiguous United States
1911-02,7.564897910016262,8.902005661627417,1.8550864301632237,5.294223935433355,0.9215202071914714,56.71866530145155,Percent Area,Contiguous United States
1911-03,12.160452930193339,21.71294344395591,10.23911341323857,20.725170149972897,2.33090405348431,180.85888092513403,Percent Area,Contiguous United States
1911-04,7.70945009937963,7.5829669336866825,2.3007890140336085,1.8731554538336446,0.0,37.2703728241884,Percent Area,Contiguous United States
1911-05,8.149129675359875,15.473107269770523,5.751972535084021,17.322170692043606,4.950912485695357,150.3945070168042,Percent Area,Contiguous United States
1911-06,9.703065711016082,13.23254833463832,4.709992170089743,14.858760464976209,5.408661085346022,136.7764861771969,Percent Area,Contiguous United States
1911-07,8.137083659579595,12.449557308920074,3.2885623080166235,2.6561464795518885,0.19273625248449075,54.49015238209962,Percent Area,Contiguous United States
1911-08,7.576943925796543,6.065168945371319,1.1744865385773655,0.5721857495633319,0.03011503945070168,25.670059627778112,Percent Area,Contiguous United States
1911-09,10.23911341323857,11.142564596759621,2.3188580377040293,4.173944467867253,2.0839607299885565,66.59639824128169,Percent Area,Contiguous United States
1911-10,7.697404083599349,5.8965247244473895,0.46979461543094625,0.3674034812985605,0.0,22.36945130398121,Percent Area,Contiguous United States
1911-11,6.601216647593808,3.2524242606757814,0.10841414202252604,0.006023007890140336,0.0,13.455399626573511,Percent Area,Contiguous United States
1911-12,9.040534843100644,7.486598807444437,0.9335662229717521,0.7107149310365596,0.018069023670421007,29.747635969403117,Percent Area,Contiguous United States
1912-01,15.876648798409926,24.43534301029934,4.625670059627778,1.4997289646449437,0.006023007890140336,84.65337589592244,Percent Area,Contiguous United States
1912-02,10.028308137083659,14.34680479431428,4.728061193760164,2.87297476359694,0.1987592603746311,65.39179666325363,Percent Area,Contiguous United States
